"YearStart" "YearEnd" "Question" "DataValue"
"78754" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "35.8"
"78788" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "31.2"
"78822" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39.7"
"78857" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "48.7"
"78883" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "45.8"
"78918" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "37.4"
"78951" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "43"
"78985" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "16.5"
"79021" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "41.6"
"79054" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "41.1"
"79087" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "36.6"
"79121" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "50.8"
"79151" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39.3"
"79156" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "33.3"
"79203" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "31.2"
"79238" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "43"
"79305" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "38.1"
"79339" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "40.1"
"79373" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "35.6"
"79408" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "46.8"
"79443" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "36.2"
